Timestamp (ns);Aggregated CPU Load (%);GPU Busy (%);
4146091263612.000000;9.481486;0.052129;
4146153318012.000000;14.940707;0.052129;
4146215565692.000000;20.893758;0.052129;
4146279564156.000000;16.331469;0.052129;
4146343076988.000000;9.986412;0.052129;
4146407220348.000000;12.488380;0.052129;
4146470216060.000000;21.955253;0.052129;
4146533190524.000000;24.777417;0.052129;
4146596220284.000000;27.817553;0.035875;
4146660191612.000000;27.913648;0.035875;
4146723189372.000000;18.324342;0.035875;
4146784268924.000000;11.542242;0.031299;
4146846502012.000000;8.101655;0.031299;
4146910393980.000000;11.084190;0.031299;
4146971855228.000000;14.097659;0.031299;
4147033971580.000000;9.256658;0.031299;
4147096574332.000000;5.573786;0.029862;
4147159378812.000000;11.658773;0.029862;
4147223348860.000000;18.660646;0.029862;
4147285614460.000000;12.059566;0.029862;
4147347414396.000000;2.077139;0.029862;
4147409504892.000000;10.031441;0.029862;
4147470451068.000000;15.751163;0.029862;
4147532456316.000000;13.984975;0.029862;
4147593982332.000000;12.672530;0.029862;
4147656201084.000000;11.146752;0.112083;
4147719361148.000000;14.473857;0.112083;
4147781359484.000000;12.096915;0.112083;
4147842495356.000000;12.868113;0.112083;
4147905085308.000000;12.508852;0.030295;
4147969113212.000000;7.447980;0.030295;
4148031640188.000000;22.825258;0.771717;
4148094609788.000000;37.173873;0.771717;
4148157642876.000000;34.614179;0.771717;
4148220635516.000000;31.958870;0.771717;
4148283639164.000000;29.718925;1.122434;
4148346642044.000000;29.262162;1.209831;
4148410639484.000000;28.222887;1.966744;
4148456611964.000000;27.249317;3.517565;
4148520610940.000000;28.444918;3.499489;
4148580602492.000000;37.757762;3.499489;
4148676606588.000000;33.406255;3.499489;
4148707607420.000000;31.255606;1.795255;
4148769886076.000000;36.903598;2.312051;
4148832317564.000000;23.819442;3.946603;
4148894886524.000000;16.707282;2.377823;
4148955906172.000000;9.868330;2.377823;
4149018471804.000000;5.918574;2.377823;
4149081269116.000000;8.925654;2.377823;
4149142370684.000000;9.885888;2.377823;
4149203438204.000000;10.951478;2.377823;
4149265457788.000000;8.803362;2.377823;
4149328449148.000000;9.381233;2.377823;
4149392156796.000000;9.769418;2.377823;
4149454275964.000000;11.533603;2.377823;
4149516085884.000000;15.121686;2.377823;
4149578164348.000000;13.391565;2.377823;
4149641154172.000000;19.179103;2.377823;
4149718382460.000000;27.125484;2.377823;
4149781634172.000000;16.526167;0.547877;
4149844573820.000000;2.826178;0.547877;
4149907389564.000000;1.741109;0.547877;
4149971052924.000000;3.579139;0.547877;
4150031957372.000000;5.661963;0.547877;
4150093591420.000000;15.270743;0.021301;
4150157503356.000000;15.397498;0.021301;
4150220435580.000000;3.827817;0.021301;
4150283356796.000000;4.749835;0.021301;
4150345036156.000000;11.118544;0.131713;
4150408150140.000000;8.687712;0.131713;
4150469531260.000000;2.949810;0.131713;
4150531737212.000000;4.477547;0.131713;
4150592094076.000000;8.302155;0.131713;
4150655033468.000000;10.064956;0.131713;
4150718518908.000000;15.474305;0.131713;
4150779597436.000000;13.769941;0.131713;
4150840249724.000000;13.772961;0.027384;
4150903355260.000000;15.518318;0.027384;
4150965945724.000000;13.788510;0.027384;
4151028476284.000000;13.662536;0.026786;
4151091452028.000000;13.556688;0.026786;
4151153077628.000000;17.173524;0.026786;
4151214981500.000000;15.415570;0.026786;
4151277896060.000000;11.473739;0.039726;
4151338447228.000000;9.388845;0.039726;
4151402023804.000000;23.689842;0.039726;
4151465028220.000000;25.738922;0.039726;
4151526722684.000000;15.189495;0.039726;
4151588317820.000000;9.721586;0.039726;
4151650991484.000000;5.790273;0.039726;
4151714704252.000000;17.864069;0.039726;
4151776670844.000000;15.202028;0.039726;
4151838454396.000000;8.120935;0.039726;
4151901223804.000000;11.865771;0.028699;
4151962843004.000000;11.274984;0.028699;
4152025443964.000000;20.684729;0.615300;
4152087037308.000000;18.992940;0.872791;
4152149141884.000000;11.500757;0.872791;
4152212095612.000000;16.313513;0.872791;
4152274421372.000000;11.687189;0.346095;
4152335516796.000000;13.527671;2.242344;
4152397211004.000000;20.424188;2.242344;
4152460000636.000000;12.908628;2.242344;
4152522201980.000000;16.232020;2.238261;
4152585298044.000000;29.595774;1.641179;
4152648302972.000000;25.779468;1.641179;
4152711527292.000000;18.700265;1.641179;
4152773668732.000000;14.540974;1.641179;
4152837024636.000000;16.421569;1.641179;
4152900055932.000000;14.633779;1.641179;
4152962325116.000000;4.101255;1.641179;
4153023960956.000000;5.134941;1.641179;
4153085047420.000000;8.780310;1.641179;
4153147316604.000000;7.853560;1.641179;
4153208584316.000000;5.784212;1.641179;
4153271121020.000000;10.949762;1.641179;
4153333118076.000000;10.556309;1.641179;
4153394856828.000000;3.946916;1.584858;
4153456862332.000000;3.725168;0.040775;
4153519799420.000000;9.373284;0.040775;
4153580525180.000000;9.829117;0.040775;
4153642313596.000000;11.890770;0.040775;
4153702721148.000000;15.834877;0.040775;
4153764140668.000000;14.837049;0.040775;
4153825447804.000000;12.678639;0.040775;
4153888225404.000000;10.281341;0.040775;
4153951072636.000000;16.173552;0.040775;
4154012601980.000000;14.816130;0.516595;
4154075463548.000000;18.110926;0.516595;
4154137956988.000000;19.069558;0.516595;
4154198663036.000000;8.115924;0.516595;
4154261383804.000000;7.349418;0.516595;
4154324523900.000000;8.951350;0.516595;
4154387012988.000000;7.791445;0.012172;
4154448021372.000000;8.099628;0.012172;
4154510431612.000000;12.057449;0.133072;
4154573932924.000000;12.713129;0.133072;
4154634623612.000000;10.104824;0.133072;
4154696632188.000000;14.464157;0.133072;
4154760136828.000000;26.809251;0.133072;
4154822658172.000000;22.812921;0.133072;
4154884199804.000000;8.102555;0.133072;
4154946764412.000000;12.070979;0.133072;
4155010529660.000000;13.237327;0.133072;
4155072753788.000000;14.302015;0.137931;
4155136753276.000000;14.854246;0.137931;
4155198306684.000000;8.796488;0.137931;
4155261434492.000000;18.251315;0.137931;
4155324015484.000000;20.095192;0.137931;
4155385659260.000000;10.669269;0.137931;
4155447087996.000000;7.929986;0.011252;
4155509603196.000000;9.456264;0.011252;
4155570619004.000000;10.337993;0.131733;
4155633697916.000000;21.252449;0.131733;
4155696480124.000000;34.042067;0.131733;
4155759261052.000000;29.057243;0.131733;
4155822260604.000000;24.555390;0.131733;
4155885262972.000000;25.596918;0.131733;
4155947261308.000000;25.369148;0.131733;
4156011260028.000000;23.548943;0.131733;
4156073230460.000000;29.266241;0.131733;
4156137230972.000000;39.350314;0.113069;
4156199264636.000000;28.472442;0.113069;
4156261892988.000000;17.512394;0.113069;
4156325135484.000000;12.590513;0.113069;
4156387828860.000000;17.171865;0.113069;
4156449426556.000000;17.479180;0.113069;
4156513387388.000000;6.767303;0.021240;
4156575483772.000000;8.959338;0.021240;
4156638175868.000000;7.078555;0.030837;
4156699911548.000000;3.149354;0.030837;
4156762750588.000000;7.666926;0.030837;
4156824417916.000000;13.984079;0.030837;
4156887495036.000000;14.045335;0.030837;
4156949780092.000000;15.089545;0.030837;
4157013389436.000000;10.536156;0.030837;
4157074990716.000000;4.466338;0.030837;
4157138289788.000000;5.641800;0.030837;
4157201286268.000000;11.883463;0.119965;
4157261971068.000000;12.267036;2.747021;
4157324154492.000000;6.632324;2.747021;
4157386957180.000000;5.259321;2.747021;
4157448803708.000000;4.854169;2.747021;
4157509276284.000000;8.551756;2.747021;
4157571890556.000000;9.803623;2.784187;
4157634577788.000000;5.532607;2.784187;
4157696856444.000000;8.009149;2.784187;
4157759464316.000000;9.528514;2.784187;
4157821528956.000000;7.418293;2.784187;
4157884921212.000000;10.171496;2.784187;
4157949308796.000000;18.306915;2.784187;
4158010503548.000000;18.354069;2.784187;
4158073588604.000000;9.101877;2.784187;
4158137585788.000000;20.470403;2.784187;
4158200592508.000000;20.895775;2.784187;
4158263769724.000000;11.670713;0.065991;
4158325427836.000000;12.578225;0.065991;
4158387238780.000000;13.918110;0.060983;
4158449749628.000000;22.019323;0.060983;
4158511747964.000000;24.050078;0.055052;
4158574242428.000000;15.511101;0.078371;
4158637390972.000000;8.319880;0.078371;
4158698884476.000000;15.346460;0.078371;
4158762285692.000000;18.791880;0.182816;
4158824288124.000000;9.942017;0.182816;
4158886760316.000000;6.161206;0.670710;
4158947675516.000000;12.147937;0.670710;
4159011925884.000000;22.073780;1.300044;
4159073176700.000000;24.345190;2.761186;
4159135772796.000000;19.173503;4.251370;
4159197474428.000000;13.827803;3.632627;
4159260057468.000000;10.615875;3.632627;
4159321409660.000000;12.710700;2.032038;
4159382883708.000000;18.995818;2.724069;
4159446982012.000000;31.993851;5.401672;
4159509198204.000000;22.401664;5.010511;
4159572033660.000000;7.988375;3.837501;
4159634665596.000000;9.050964;3.635448;
4159697600380.000000;9.693203;3.556858;
4159759622780.000000;6.935188;3.556858;
4159821479036.000000;8.291498;1.816125;
4159883494524.000000;12.361960;1.816125;
4159945477756.000000;8.854093;1.092434;
4160008676732.000000;6.592379;2.795272;
4160071449724.000000;5.429907;3.922092;
4160133197692.000000;5.485590;4.010512;
4160197207676.000000;6.113828;3.655826;
4160259300476.000000;9.438473;3.655826;
4160321428348.000000;10.817761;3.655826;
4160383558524.000000;7.866865;1.683427;
4160445529980.000000;5.569457;1.683427;
4160507014524.000000;11.020927;1.683427;
4160569748604.000000;11.569716;1.683427;
4160632476284.000000;7.653983;1.683427;
4160694919292.000000;14.046036;1.683427;
4160757015164.000000;15.479310;0.118835;
4160821006972.000000;20.185895;0.118835;
4160883163516.000000;19.765123;0.058916;
4160946415996.000000;7.660039;0.058916;
4161008368508.000000;6.353696;0.058916;
4161071681148.000000;9.788305;0.058916;
4161135300220.000000;9.992739;0.058916;
4161198223740.000000;10.118208;0.058916;
4161260679292.000000;8.995512;0.058916;
4161322359676.000000;7.352322;0.058916;
4161387291516.000000;10.980585;0.058916;
4161448463484.000000;11.466585;0.111499;
4161510692220.000000;8.890069;0.111499;
4161557312380.000000;13.009331;0.111499;
4161619359356.000000;13.291472;0.111499;
4161681153660.000000;12.353278;0.111499;
4161742852732.000000;10.399377;0.111499;
4161805486716.000000;11.982531;0.020116;
4161868588668.000000;12.936839;0.020116;
4161930576508.000000;7.307502;0.043743;
4161992213628.000000;8.932485;0.043743;
4162053283964.000000;10.228700;0.043743;
4162117257852.000000;12.841714;0.043743;
4162179871868.000000;11.332170;0.043743;
4162243441532.000000;16.304380;0.043743;
4162306093692.000000;16.089595;0.056743;
4162367883388.000000;10.005137;0.056743;
4162428688764.000000;17.621407;0.056743;
4162491081084.000000;14.682086;0.044806;
4162552859772.000000;6.899999;0.044806;
4162615014268.000000;11.653876;0.044806;
4162678030460.000000;15.427512;0.044806;
4162741263484.000000;14.556121;0.044806;
4162803099516.000000;14.990649;0.044806;
4162865921660.000000;12.564579;0.033958;
4162928563580.000000;7.545138;0.033958;
4162991050364.000000;7.378284;0.039888;
4163054235516.000000;8.534214;0.039888;
4163114642300.000000;8.107117;0.039888;
4163176820860.000000;12.734835;0.039888;
4163238486140.000000;12.628938;0.039888;
4163300190332.000000;12.189774;0.039888;
4163362732924.000000;9.283996;0.039888;
4163424884604.000000;8.349303;0.039888;
4163486401660.000000;19.619947;0.039888;
4163548262780.000000;21.501032;0.034172;
4163611448188.000000;12.047067;0.034172;
4163673986428.000000;7.313440;0.034172;
4163736573308.000000;8.263478;0.034172;
4163800040572.000000;8.840929;0.034172;
4163862163580.000000;13.831116;0.034172;
4163923953532.000000;19.392579;0.023185;
4163985443196.000000;13.347041;0.023185;
4164046577788.000000;10.864455;0.026141;
4164109781372.000000;23.446350;0.026141;
4164173811580.000000;26.709142;0.026141;
4164236812668.000000;23.375836;0.026141;
4164299780476.000000;26.508156;0.026141;
4164362811516.000000;20.101859;0.026141;
4164424371580.000000;11.446058;0.026141;
4164485480060.000000;10.541063;0.026141;
4164547565180.000000;8.724846;0.026141;
4164610422908.000000;6.228738;0.114693;
4164672520316.000000;6.681295;0.114693;
4164734848636.000000;22.041506;0.114693;
4164795902076.000000;22.522476;0.114693;
4164872715644.000000;10.445866;0.114693;
4164936339580.000000;11.132513;0.013432;
4164998603388.000000;5.747203;0.013432;
4165060785788.000000;3.739939;0.013432;
4165124018044.000000;10.690740;0.126850;
4165187301500.000000;12.802032;0.126850;
4165249754492.000000;11.086460;0.126850;
4165312489596.000000;10.322720;0.126850;
4165375705468.000000;6.804780;0.126850;
4165438421116.000000;6.512883;0.126850;
4165501575548.000000;6.912698;0.126850;
4165564745084.000000;5.084726;0.126850;
4165625917820.000000;6.026393;0.126850;
4165687650428.000000;9.950404;0.105203;
4165750118780.000000;20.309374;0.105203;
4165813976444.000000;17.478510;0.105203;
4165874969212.000000;21.470021;0.105203;
4165937161596.000000;26.391472;0.105203;
4165999538044.000000;13.947675;0.023385;
4166062048124.000000;8.994738;0.023385;
4166124523644.000000;10.815835;0.023385;
4166186388092.000000;10.579167;0.023615;
4166248586620.000000;11.154365;0.023615;
4166311926396.000000;11.372002;0.023615;
4166374191996.000000;6.183635;0.023615;
4166436066684.000000;6.109732;0.023615;
4166498427772.000000;6.951463;0.023615;
4166560000124.000000;12.485200;0.023615;
4166622280060.000000;19.090902;0.023615;
4166685848188.000000;14.207169;0.023615;
4166747462780.000000;6.918287;0.137524;
4166809608572.000000;10.859389;0.137524;
4166871068540.000000;15.479209;0.137524;
4166934102908.000000;12.139921;0.137524;
4166997239420.000000;7.262225;0.137524;
4167059331452.000000;13.462014;0.137524;
4167120940412.000000;14.119310;0.022289;
4167183066492.000000;10.148950;0.022289;
4167245448316.000000;12.819673;0.039547;
4167309259132.000000;13.412957;0.039547;
4167371105148.000000;15.338439;0.039547;
4167434274428.000000;14.488256;0.039547;
4167495130748.000000;15.876503;0.039547;
4167557802108.000000;12.573770;0.039547;
4167619506556.000000;5.331723;0.039547;
4167682895484.000000;6.593814;0.039547;
4167744552316.000000;9.192369;0.039547;
4167806690684.000000;12.870663;0.034371;
4167868747388.000000;11.016048;0.034371;
4167931213948.000000;14.306350;0.034371;
4167993461116.000000;15.592388;0.034371;
4168056274044.000000;11.087252;0.034371;
4168118228860.000000;12.282473;0.034371;
4168179754364.000000;10.787650;0.021459;
4168243305340.000000;8.338550;0.021459;
4168306982012.000000;10.516958;0.038698;
4168368545148.000000;11.354106;0.038698;
4168429650300.000000;12.019407;0.038698;
4168492468860.000000;11.395091;0.038698;
4168554661244.000000;6.478798;0.038698;
4168616095612.000000;11.280205;0.038698;
4168677711228.000000;11.432210;0.038698;
4168741102716.000000;9.872639;0.038698;
4168804046460.000000;8.749219;0.038698;
4168866447996.000000;8.356520;0.034038;
4168927948156.000000;9.493687;0.034038;
4168991087740.000000;7.796296;0.034038;
4169054467452.000000;15.361739;0.034038;
4169116103804.000000;15.240414;0.034038;
4169178192764.000000;6.853091;0.034038;
4169239627388.000000;5.209294;0.022841;
4169301628540.000000;7.073109;0.022841;
4169363250812.000000;6.541550;0.025074;
4169425508220.000000;4.906612;0.025074;
4169487551868.000000;6.224089;0.025074;
4169550353020.000000;10.524077;0.025074;
4169612495996.000000;8.326034;0.025074;
4169675576956.000000;6.055412;0.025074;
4169738564220.000000;5.445605;0.025074;
4169799238780.000000;8.358295;0.025074;
4169862462844.000000;8.680810;0.025074;
4169924771196.000000;6.772460;0.115864;
